Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
OCaml, reverse-complement,10,12.77746582,3.379821777,0,3.595458984,1364,24.8,2968
OCaml, reverse-complement,10,11.91351318,3.557678223,0,3.111572266,1164,25.5,3076
OCaml, reverse-complement,10,12.09454346,3.510864258,0,3.220703125,1209,25.2,3004
OCaml, reverse-complement,10,12.17486572,3.486938477,0,3.270385742,1230,25.8,3048
OCaml, reverse-complement,10,12.05395508,3.510314941,0,3.201171875,1202,25.5,2912
OCaml, reverse-complement,10,12.24804688,3.502197266,0,3.289428711,1237,25,3028
OCaml, reverse-complement,10,12.00628662,3.508239746,0,3.198730469,1197,24.5,2992
OCaml, reverse-complement,10,12.07550049,3.480651855,0,3.234313965,1216,25,3100
OCaml, reverse-complement,10,12.11975098,3.511169434,0,3.229797363,1212,24.5,2900
OCaml, reverse-complement,10,12.16247559,3.488464355,0,3.265991211,1225,25,3036
OCaml, reverse-complement,10,12.07775879,3.510559082,0,3.213256836,1206,25,3036
OCaml, reverse-complement,10,12.1953125,3.542358398,0,3.247070313,1217,25.5,3084
OCaml, reverse-complement,10,12.26904297,3.483032227,0,3.298522949,1242,25.8,3008
OCaml, reverse-complement,10,12.05419922,3.489379883,0,3.216247559,1207,25,3048
OCaml, reverse-complement,10,12.09179688,3.500183105,0,3.228820801,1210,25.5,3124
OCaml, reverse-complement,10,12.12762451,3.496704102,0,3.243225098,1218,25.2,3048
OCaml, reverse-complement,10,12.12091064,3.49609375,0,3.239624023,1216,25.5,3080
OCaml, reverse-complement,10,12.0927124,3.50604248,0,3.220397949,1209,25,3092
OCaml, reverse-complement,10,12.07574463,3.478210449,0,3.22845459,1214,25.5,3084
OCaml, reverse-complement,10,12.14868164,3.49786377,0,3.245788574,1219,25.5,3088
OCaml, spectral-norm,10,82.58050537,21.01275635,0,20.01953125,8285,24.8,4284
OCaml, spectral-norm,10,82.49261475,20.98406982,0,20.01165771,8283,25.2,4148
OCaml, spectral-norm,10,82.89660645,20.98577881,0,20.11096191,8323,25,4196
OCaml, spectral-norm,10,82.69885254,20.96343994,0,20.0602417,8302,25.2,4164
OCaml, spectral-norm,10,82.63897705,20.97558594,0,20.0480957,8297,25,4336
OCaml, spectral-norm,10,82.59661865,20.97808838,0.000549316,20.03857422,8293,25.8,4292
OCaml, spectral-norm,10,82.75170898,20.96502686,0,20.07696533,8310,25,4156
OCaml, spectral-norm,10,82.57580566,20.98168945,0,20.03619385,8291,25,4224
OCaml, spectral-norm,10,82.85211182,20.9420166,0,20.10388184,8320,25.8,4232
OCaml, spectral-norm,10,83.29034424,20.97900391,0,20.20574951,8363,26,4324
OCaml, spectral-norm,10,83.71697998,20.96673584,0.000610352,20.30975342,8405,25.5,4300
OCaml, spectral-norm,10,83.50158691,21.00518799,0,20.2734375,8390,25.5,4172
OCaml, spectral-norm,10,82.83465576,20.98999023,0,20.09667969,8317,25.8,4320
OCaml, spectral-norm,10,82.78570557,20.99310303,0,20.08532715,8312,25.2,4216
OCaml, spectral-norm,10,83.1842041,20.97381592,0,20.18377686,8353,25.2,4196
OCaml, spectral-norm,10,83.04449463,20.98382568,0.000610352,20.1449585,8338,26.2,4168
OCaml, spectral-norm,10,82.90216064,20.98419189,0,20.11352539,8324,25.8,4212
OCaml, spectral-norm,10,83.61834717,20.99072266,0,20.28582764,8395,25.2,4320
OCaml, spectral-norm,10,83.25634766,20.9800415,0,20.19586182,8358,25.2,4228
OCaml, spectral-norm,10,83.21380615,21.0065918,0,20.1887207,8355,25.5,4232
PHP, binary-trees,10,717.9575195,230.2384644,0.000549316,196.4619141,66835,25,948260
PHP, binary-trees,10,717.9363403,229.9716797,0.001098633,195.8449707,66791,25,948244
PHP, binary-trees,10,697.3441772,224.317688,0.001037598,188.7959595,65019,25.5,948052
PHP, binary-trees,10,700.4069824,225.9268799,0.000549316,188.5352783,64929,25.5,948432
PHP, binary-trees,10,700.0878296,225.4234009,0.001098633,188.3991699,64864,25.2,948264
PHP, binary-trees,10,705.507019,226.9457397,0.000549316,189.9108887,65455,25,948208
PHP, binary-trees,10,702.2198486,226.3479614,0.001098633,188.0962524,64773,25.8,948144
PHP, binary-trees,10,703.3071899,226.9881592,0.000549316,188.6203613,64905,26,948428
PHP, binary-trees,10,703.4522705,225.59198,0.001098633,189.6633911,65387,24.8,948268
PHP, binary-trees,10,698.3989868,225.333313,0.000549316,188.206665,64799,25.8,948212
PHP, binary-trees,10,713.102417,228.8301392,0.001098633,193.8070679,66218,25.8,948432
PHP, binary-trees,10,700.8988647,225.7590942,0.000549316,188.6048584,64917,25,948424
PHP, binary-trees,10,699.1630249,224.2037964,0.001098633,189.4705811,65302,24.8,948160
PHP, binary-trees,10,710.6681519,229.4586182,0.000549316,189.6902466,65259,25.8,948316
PHP, binary-trees,10,699.1494141,225.2414551,0.001159668,188.3278809,64831,26,948048
PHP, binary-trees,10,712.6543579,228.302124,0.000610352,193.1330566,66197,25.8,948160
PHP, binary-trees,10,719.6702881,230.4782715,0.001098633,194.2876587,66461,26.8,948320
PHP, binary-trees,10,717.6202393,230.9003906,0.000549316,193.545105,66003,26.5,948236
PHP, binary-trees,10,702.8277588,226.6598511,0.001159668,189.2781982,64927,26.2,948288
PHP, binary-trees,10,700.3814087,225.3861694,0.000549316,188.493042,64903,26.2,948020
PHP, fannkuch-redux,10,4758.257019,1688.013245,0.00604248,1054.972412,436677,27,13304
PHP, fannkuch-redux,10,4763.275146,1692.896179,0.00567627,1049.216187,434294,25.2,13312
PHP, fannkuch-redux,10,4775.352295,1690.602722,0.005493164,1060.834106,439102,25,13300
PHP, fannkuch-redux,10,4737.893066,1681.040894,0.005554199,1050.881348,434982,26.2,13028
PHP, fannkuch-redux,10,4755.330017,1691.512939,0.005554199,1047.344543,433516,25.8,13356
PHP, fannkuch-redux,10,4821.252319,1708.566895,0.00567627,1059.990112,438754,25.8,13144
PHP, fannkuch-redux,10,4823.743713,1713.839233,0.00567627,1050.106628,434661,25.5,13336
PHP, fannkuch-redux,10,4815.911316,1712.161621,0.005981445,1049.208801,434289,25.5,13356
PHP, fannkuch-redux,10,4968.234985,1765.828003,0.006469727,1069.124817,442532,25.2,13232
PHP, fannkuch-redux,10,4916.533691,1739.087769,0.00579834,1073.289612,444257,26.2,13308
PHP, fannkuch-redux,10,4888.192932,1735.990723,0.00579834,1061.597656,439417,25.8,13076
PHP, fannkuch-redux,10,4865.0271,1731.47522,0.00592041,1049.330078,434339,25.5,13284
PHP, fannkuch-redux,10,4880.137756,1734.862732,0.00567627,1055.245483,436788,26.5,13256
PHP, fannkuch-redux,10,4860.502625,1727.771667,0.006225586,1058.230896,438023,25.8,13184
PHP, fannkuch-redux,10,4855.810791,1727.219543,0.00567627,1049.768372,434525,25.2,13268
PHP, fannkuch-redux,10,4832.473694,1720.903015,0.005859375,1046.97345,433367,25.8,13128
PHP, fannkuch-redux,10,4908.22937,1738.284729,0.00592041,1069.113464,442530,25.5,13344
PHP, fannkuch-redux,10,4833.652588,1718.530762,0.00579834,1050.422668,434787,26,13344
PHP, fannkuch-redux,10,4810.800903,1710.195129,0.005737305,1049.661621,434478,26.5,13316
PHP, fannkuch-redux,10,4771.752502,1693.857483,0.005615234,1050.234131,434706,25.5,13300
PHP, fasta,10,515.5427246,136.0550537,0.000549316,125.0422363,51755,25.8,12644
PHP, fasta,10,519.0717163,136.8174438,0.000549316,125.9160767,52117,26.2,12808
PHP, fasta,10,509.3765869,134.5419312,0.000549316,123.5654297,51145,26.2,12856
PHP, fasta,10,511.6640015,135.0884399,0.000610352,124.1217041,51375,25.8,12916
PHP, fasta,10,509.7317505,134.592041,0.001098633,123.6539917,51181,25.5,13024
PHP, fasta,10,510.9558105,134.7017212,0.000610352,123.9481812,51303,26.2,12760
PHP, fasta,10,510.6022949,134.7042847,0.000610352,123.8648071,51268,26,12808
PHP, fasta,10,511.1077271,135.0666504,0.000610352,123.980957,51316,25.8,12856
PHP, fasta,10,512.6107788,135.1437988,0.000549316,124.3417969,51466,25.5,12876
PHP, fasta,10,510.6691895,134.9002075,0.001159668,123.8980103,51282,25.5,12944
PHP, fasta,10,510.8574829,135.02948,0.000610352,123.9346924,51298,25.5,12720
PHP, fasta,10,526.8738403,138.2103271,0.000549316,127.8150024,52904,26,12904
PHP, fasta,10,518.1126709,136.4328613,0.000610352,125.6832275,52022,25,12944
PHP, fasta,10,509.510437,134.3956909,0.000610352,123.5959473,51157,25.2,12648
PHP, fasta,10,510.0006714,134.614563,0.001159668,123.7178955,51208,25,12760
PHP, fasta,10,511.7028198,134.9928589,0.000610352,124.1263428,51377,25.5,12836
PHP, fasta,10,511.0571899,134.7741699,0.000549316,123.9712524,51312,26.5,12832
PHP, fasta,10,512.2875366,135.1575317,0.000549316,124.272644,51437,26.2,12704
PHP, fasta,10,511.1141968,134.9741211,0.000610352,123.9881592,51319,25.5,12716
PHP, fasta,10,510.175354,134.4246216,0.001159668,123.7631836,51226,25,12920
PHP, k-nucleotide,10,782.6937256,257.0239868,0.001098633,187.7713013,73058,26.2,260272
PHP, k-nucleotide,10,778.2498169,257.5696411,0.001098633,185.991333,72236,26,260360
PHP, k-nucleotide,10,778.1038818,257.9437866,0.000549316,185.2606812,71923,26.8,260548
PHP, k-nucleotide,10,777.6306763,257.081604,0.001159668,186.1304932,72284,26,260408
PHP, k-nucleotide,10,812.541626,265.9152832,0.001098633,194.239502,75770,26,260428
PHP, k-nucleotide,10,790.5957031,258.833374,0.000610352,188.9946289,73576,26,260384
PHP, k-nucleotide,10,794.8999023,259.3751831,0.001220703,190.0906982,73978,26,260244
PHP, k-nucleotide,10,800.5163574,262.7032471,0.001098633,189.3145752,73648,26.2,260168
PHP, k-nucleotide,10,786.0678101,260.3536987,0.001159668,186.437561,72416,26,260472
PHP, k-nucleotide,10,795.026062,261.5397339,0.000549316,187.8882446,73092,26.2,260444
PHP, k-nucleotide,10,785.3884888,259.5491943,0.001159668,187.0783691,72663,26,260436
PHP, k-nucleotide,10,800.6031494,262.9534302,0.001159668,190.9035034,74303,26.2,260520
PHP, k-nucleotide,10,784.4928589,257.7536011,0.000549316,187.9912109,73161,26,260432
PHP, k-nucleotide,10,785.5557861,258.1881104,0.001098633,188.2335815,73180,25.8,260468
PHP, k-nucleotide,10,802.3301392,261.7043457,0.001098633,191.5028076,74663,26.2,260384
PHP, k-nucleotide,10,787.1169434,258.4758301,0.000610352,188.2138062,73174,26.2,260468
PHP, k-nucleotide,10,793.9116821,260.5843506,0.001098633,188.4087524,73350,26.2,260380
PHP, k-nucleotide,10,783.3823242,259.6598511,0.001220703,185.6152344,72080,25.8,260544
PHP, k-nucleotide,10,791.4285889,259.5464478,0.001098633,188.3446045,73331,26.2,260444
PHP, k-nucleotide,10,781.9213867,258.9389038,0.000549316,185.9879761,72228,27,260440
PHP, mandelbrot,10,2543.818787,886.9382324,0.003662109,537.3300781,222395,26.8,48356
PHP, mandelbrot,10,2549.444031,889.5585938,0.002929688,537.5913086,222503,26,48440
PHP, mandelbrot,10,2524.612915,880.5671387,0.002868652,538.4449463,222858,26.5,48284
PHP, mandelbrot,10,2506.508789,873.1534424,0.002929688,537.2424927,222359,26.2,48364
PHP, mandelbrot,10,2510.250549,874.6137695,0.002929688,537.1644287,222326,26.5,48384
PHP, mandelbrot,10,2528.253723,880.9067993,0.002929688,538.7449341,222935,25.8,48476
PHP, mandelbrot,10,2531.847412,882.640686,0.003662109,537.0732422,222290,26.8,48392
PHP, mandelbrot,10,2505.66925,872.5319214,0.002929688,537.6893311,222545,26,48396
PHP, mandelbrot,10,2551.265076,889.4180298,0.003051758,537.355835,222406,26.2,48436
PHP, mandelbrot,10,2535.454651,883.8396606,0.003051758,537.2107544,222346,25.8,48408
PHP, mandelbrot,10,2520.511169,878.2415161,0.003051758,537.7026978,222550,26.5,48384
PHP, mandelbrot,10,2532.330078,882.3364868,0.002990723,537.8624268,222615,27,48364
PHP, mandelbrot,10,2543.69751,886.4328613,0.003662109,537.3765259,222414,26.8,48416
PHP, mandelbrot,10,2547.91217,888.0899658,0.003051758,537.1143799,222306,26,48244
PHP, mandelbrot,10,2558.670166,892.3440552,0.003173828,537.8728638,222620,26.2,48284
PHP, mandelbrot,10,2551.096619,889.5309448,0.002990723,537.0336914,222271,26.5,48400
PHP, mandelbrot,10,-259544.3024,903.7298584,0.002929688,551.6110229,228306,25.8,48468
PHP, mandelbrot,10,2586.735901,901.6065674,0.003662109,544.6297607,225417,25.8,48220
PHP, mandelbrot,10,2552.339417,889.812561,0.003051758,537.6151123,222515,26,48380
PHP, mandelbrot,10,2543.486023,886.6774902,0.002990723,537.2819824,222375,26,48412
PHP, n-body,10,3091.89502,781.1689453,0.00402832,749.9916992,310438,25.8,12932
PHP, n-body,10,3115.633057,780.2645264,0.004638672,755.8040771,312843,26,12644
PHP, n-body,10,3029.980591,778.234375,0.00402832,734.9685059,304219,26.5,12852
PHP, n-body,10,3136.915161,790.958252,0.00402832,760.930481,314966,25.2,12852
PHP, n-body,10,3085.653259,783.4144897,0.00390625,748.4995728,309820,26,13024
PHP, n-body,10,3098.955627,780.3659058,0.00390625,751.7306519,311158,25.8,12856
PHP, n-body,10,3093.84906,778.967041,0.004760742,750.4996338,310648,26.5,13020
PHP, n-body,10,3101.179688,782.7185669,0.00402832,752.2497559,311374,24.8,12852
PHP, n-body,10,3107.156677,780.4898682,0.003967285,753.737915,311989,25.8,12944
PHP, n-body,10,3052.674622,778.7566528,0.00390625,740.4885254,306505,26.5,12904
PHP, n-body,10,3089.586121,777.4480591,0.004150391,749.4504395,310214,25.8,13024
PHP, n-body,10,3144.612061,787.7314453,0.004577637,762.8613892,315766,26.2,12868
PHP, n-body,10,3074.35498,772.00354,0.00402832,745.77948,308695,25.5,12856
PHP, n-body,10,3102.536987,786.3482056,0.00390625,752.5916748,311514,25.8,12800
PHP, n-body,10,3076.912598,783.8433838,0.004089355,746.3678589,308934,26.2,12940
PHP, n-body,10,3094.962158,783.2624512,0.004516602,750.7633057,310755,26.2,12916
PHP, n-body,10,3074.873962,781.0079956,0.00402832,745.8731079,308732,25.8,12916
PHP, n-body,10,3067.74884,779.8626099,0.004089355,744.1480713,308018,25.8,12868
PHP, n-body,10,3109.158264,785.0176392,0.00390625,754.2181396,312187,26.2,12644
PHP, n-body,10,3083.092834,779.2694702,0.004211426,747.8991089,309571,25.8,12916
PHP, regex-redux,10,42.77423096,11.88171387,0,10.95629883,4355,26.2,195064
PHP, regex-redux,10,42.0592041,11.95166016,0,10.63684082,4223,25.5,195144
PHP, regex-redux,10,42.32336426,12.02258301,0,10.67163086,4243,25.8,194928
PHP, regex-redux,10,42.38659668,12.00958252,0,10.68829346,4245,26,194792
PHP, regex-redux,10,42.35888672,12.04602051,0,10.66723633,4236,26.8,194760
PHP, regex-redux,10,42.91125488,11.87841797,0,10.98742676,4366,26,195068
PHP, regex-redux,10,42.46557617,12.01318359,0,10.72253418,4257,25.8,195144
PHP, regex-redux,10,42.28869629,12.02270508,0,10.65386963,4230,26,194924
PHP, regex-redux,10,42.36907959,12.05603027,0,10.66430664,4236,26.2,194836
PHP, regex-redux,10,42.87969971,11.8737793,0.000549316,10.97747803,4364,26.5,194988
PHP, regex-redux,10,41.83325195,11.909729,0,10.55639648,4196,26.2,195140
PHP, regex-redux,10,42.33807373,12.01605225,0,10.68389893,4243,26.5,194760
PHP, regex-redux,10,42.12408447,11.95135498,0,10.60705566,4220,26,195040
PHP, regex-redux,10,42.06219482,11.90386963,0,10.59765625,4213,26.5,195064
PHP, regex-redux,10,41.99884033,11.93670654,0,10.61138916,4214,26,195068
PHP, regex-redux,10,42.75305176,11.86248779,0,10.95385742,4354,26,195064
PHP, regex-redux,10,42.17651367,12.02313232,0,10.63757324,4225,26,195148
PHP, regex-redux,10,41.99584961,11.9854126,0,10.61260986,4211,25.5,194920
PHP, regex-redux,10,47.15454102,13.27703857,0,12.07275391,4781,25.8,195068
PHP, regex-redux,10,41.92010498,11.9430542,0.000549316,10.5814209,4207,26.8,194832
PHP, reverse-complement,10,34.78186035,9.67578125,0,9.336425781,3487,26,143268
PHP, reverse-complement,10,34.96124268,9.661682129,0,9.398376465,3508,26,143380
PHP, reverse-complement,10,35.10064697,9.653869629,0,9.436828613,3521,26.2,143212
PHP, reverse-complement,10,35.18048096,9.674072266,0,9.455810547,3529,26.8,143228
PHP, reverse-complement,10,35.61914063,9.752929688,0,9.562561035,3573,26,143228
PHP, reverse-complement,10,34.96862793,9.659057617,0,9.407165527,3508,25.8,143208
PHP, reverse-complement,10,35.13995361,9.684692383,0,9.442626953,3525,26,143224
PHP, reverse-complement,10,35.41491699,9.694091797,0,9.516357422,3553,26.2,143020
PHP, reverse-complement,10,35.40979004,9.713500977,0,9.504638672,3552,26.2,143376
PHP, reverse-complement,10,35.37176514,9.697570801,0,9.496643066,3549,26.2,142948
PHP, reverse-complement,10,35.23931885,9.683044434,0,9.473266602,3535,26,143188
PHP, reverse-complement,10,35.46313477,9.696655273,0.000549316,9.533203125,3561,26.8,143140
PHP, reverse-complement,10,35.51757813,9.692016602,0,9.541137695,3563,26.8,143156
PHP, reverse-complement,10,35.51055908,9.734130859,0,9.534973145,3562,26.2,143184
PHP, reverse-complement,10,35.21160889,9.687927246,0,9.462768555,3532,26.2,143056
PHP, reverse-complement,10,35.17108154,9.65612793,0,9.442687988,3529,26.5,143240
PHP, reverse-complement,10,35.42059326,9.671508789,0,9.513793945,3553,26.5,142996
PHP, reverse-complement,10,35.00860596,9.669372559,0,9.399780273,3513,27,143268
PHP, reverse-complement,10,35.25091553,9.663208008,0,9.459411621,3536,26.2,143300
PHP, reverse-complement,10,35.27905273,9.701721191,0,9.47857666,3539,26.2,142996
PHP, spectral-norm,10,658.4490356,234.1548462,0.000610352,139.8013916,57863,27,14096
PHP, spectral-norm,10,665.1135864,236.5770874,0.000610352,140.0908813,57981,27,14100
PHP, spectral-norm,10,662.6729126,235.7619629,0.001159668,139.8623047,57887,26.5,14056
PHP, spectral-norm,10,679.9649048,239.4276733,0.000671387,146.4824829,60627,27,14044
PHP, spectral-norm,10,668.8894043,237.6593018,0.000610352,140.5551147,58173,26.5,14012
PHP, spectral-norm,10,670.0484619,238.6185913,0.001098633,140.5059204,58154,27.2,13996
PHP, spectral-norm,10,666.7022095,237.3151855,0.000549316,139.8893433,57899,27,13976
PHP, spectral-norm,10,666.0875244,237.166687,0.000610352,139.8308716,57874,26.5,13876
PHP, spectral-norm,10,665.2422485,236.7337036,0.001159668,139.8314209,57874,27,14072
PHP, spectral-norm,10,663.4328613,235.9053955,0.000549316,139.8835449,57895,26.8,14016
PHP, spectral-norm,10,664.1908569,236.355957,0.000610352,139.8358154,57876,26.5,14072
PHP, spectral-norm,10,666.8378296,237.3110962,0.001220703,140.5114746,58156,27,14100
PHP, spectral-norm,10,676.7957153,239.2305298,0.000610352,142.7949829,59100,26.2,14016
PHP, spectral-norm,10,663.7597046,236.2828369,0.001220703,139.831665,57873,28,14008
PHP, spectral-norm,10,667.9442139,237.8052368,0.000610352,140.0825806,57978,26.8,13956
PHP, spectral-norm,10,678.6998901,240.772583,0.000610352,143.0974121,59225,26.8,13804
PHP, spectral-norm,10,670.1043701,237.4135132,0.001159668,141.9396973,58747,27.5,14012
PHP, spectral-norm,10,667.6229248,237.6262207,0.000610352,140.1464844,58004,27,13992
PHP, spectral-norm,10,670.5184326,238.5187378,0.000610352,140.9925537,58355,26.5,14060
PHP, spectral-norm,10,662.6329956,235.723938,0.001159668,139.8632813,57887,26.8,13992
Pascal, binary-trees,10,58.95715332,17.49084473,0,15.06280518,5854,26.2,132440
Pascal, binary-trees,10,59.21929932,17.59234619,0,15.02703857,5855,25.8,132608
Pascal, binary-trees,10,59.27319336,17.51721191,0,15.1260376,5899,26.5,132444
Pascal, binary-trees,10,59.13012695,17.46624756,0,15.13287354,5897,25.5,132624
Pascal, binary-trees,10,59.38214111,17.72491455,0.000549316,15.01733398,5851,25.2,132556
Pascal, binary-trees,10,60.2288208,17.62878418,0,15.47967529,6036,26.2,132440
Pascal, binary-trees,10,60.31530762,17.75415039,0,15.30810547,5957,25.2,132444
Pascal, binary-trees,10,59.35565186,17.59985352,0,15.09869385,5878,25.5,132520
Pascal, binary-trees,10,59.84326172,17.70739746,0,15.19830322,5910,25.8,132620
Pascal, binary-trees,10,60.36175537,17.57836914,0,15.46960449,6036,25.2,132600
Pascal, binary-trees,10,59.48999023,17.64373779,0,15.05560303,5869,24.5,132600
Pascal, binary-trees,10,59.30419922,17.4788208,0.000549316,15.19903564,5926,26.2,132608
Pascal, binary-trees,10,59.26831055,17.60974121,0,15.03363037,5857,25.5,132604
Pascal, binary-trees,10,59.79919434,17.68823242,0,15.15087891,5908,25.8,132556
Pascal, binary-trees,10,59.9453125,17.62615967,0,15.26751709,5953,26,132528
Pascal, binary-trees,10,59.4085083,17.48864746,0,15.20526123,5926,25.2,132568
Pascal, binary-trees,10,58.95587158,17.50769043,0,15.04388428,5866,26,132548
Pascal, binary-trees,10,58.88140869,17.47076416,0,15.06713867,5872,26.8,132516
Pascal, binary-trees,10,58.88806152,17.52984619,0.000488281,15.01464844,5835,25.8,132612
Pascal, binary-trees,10,58.96160889,17.43347168,0,15.09802246,5883,25.8,132520
Pascal, fannkuch-redux,10,377.8709717,124.204895,0,91.53417969,37887,25.8,1996
Pascal, fannkuch-redux,10,376.8563232,123.9379883,0.000549316,91.42279053,37840,26.5,2024
Pascal, fannkuch-redux,10,376.5774536,123.9255371,0.000549316,91.28204346,37782,25.5,2080
Pascal, fannkuch-redux,10,377.5166626,124.1978149,0.000488281,91.46051025,37855,25.5,2132
Pascal, fannkuch-redux,10,377.9814453,124.0458374,0.000549316,91.50317383,37874,25,2020
Pascal, fannkuch-redux,10,379.4498901,124.3917847,0.000488281,91.68890381,37951,25.2,2032
Pascal, fannkuch-redux,10,377.1289673,123.7712402,0.000488281,91.41522217,37838,26,2136
Pascal, fannkuch-redux,10,378.3477783,124.0582886,0.000549316,91.50836182,37876,26,1984
Pascal, fannkuch-redux,10,378.0279541,124.0965576,0,91.49279785,37871,25.2,2128
Pascal, fannkuch-redux,10,377.2677612,123.7483521,0.000549316,91.50494385,37875,25.8,1992
Pascal, fannkuch-redux,10,377.6965332,123.9968872,0.000549316,91.53393555,37887,26,1996
Pascal, fannkuch-redux,10,376.9147949,123.7897949,0.000549316,91.37023926,37819,26,2024
Pascal, fannkuch-redux,10,377.0795898,123.6083984,0.000549316,91.52478027,37883,25.8,1992
Pascal, fannkuch-redux,10,377.496521,123.8308105,0.000488281,91.52661133,37884,24.5,2036
Pascal, fannkuch-redux,10,376.7006836,123.5515137,0.000549316,91.3013916,37791,26.2,2032
Pascal, fannkuch-redux,10,377.479187,123.6050415,0.000488281,91.60028076,37915,25,1788
Pascal, fannkuch-redux,10,377.1553955,123.836731,0,91.41558838,37839,25.8,1992
Pascal, fannkuch-redux,10,377.3502197,123.7886353,0.000488281,91.60406494,37917,25.8,1780
Pascal, fannkuch-redux,10,376.4755859,123.8998413,0.000488281,91.25384521,37773,26.5,1996
Pascal, fannkuch-redux,10,377.348938,124.0620728,0.000549316,91.46228027,37858,25.8,2128
Pascal, fasta,10,92.09411621,26.53417969,0.000549316,22.32678223,9241,25.8,296
Pascal, fasta,10,92.33874512,26.5456543,0,22.40612793,9274,26.2,296
Pascal, fasta,10,92.91809082,26.72692871,0,22.54174805,9330,24.8,292
Pascal, fasta,10,92.6550293,26.58074951,0,22.4788208,9304,25.5,288
Pascal, fasta,10,92.07519531,26.48876953,0,22.33807373,9246,26.2,292
Pascal, fasta,10,92.21264648,26.55377197,0.000549316,22.36968994,9258,26.2,292
Pascal, fasta,10,92.14160156,26.49902344,0,22.35272217,9252,26,356
Pascal, fasta,10,91.88574219,26.43762207,0,22.28979492,9226,26,360
Pascal, fasta,10,92.08294678,26.48455811,0,22.34063721,9247,26,292
Pascal, fasta,10,92.40844727,26.57476807,0.000549316,22.41583252,9278,26,288
Pascal, fasta,10,92.40100098,26.60516357,0,22.42047119,9279,25.5,296
Pascal, fasta,10,92.27728271,26.52246094,0,22.38763428,9266,26,292
Pascal, fasta,10,92.29034424,26.5581665,0,22.39160156,9268,26,292
Pascal, fasta,10,92.16064453,26.55682373,0,22.35754395,9254,26.2,292
Pascal, fasta,10,92.02099609,26.51171875,0.000549316,22.32623291,9240,26,292
Pascal, fasta,10,92.01989746,26.52929688,0,22.32373047,9240,25.5,296
Pascal, fasta,10,91.89910889,26.44781494,0,22.29223633,9227,26.2,296
Pascal, fasta,10,92.42175293,26.57019043,0,22.42047119,9279,26,296
Pascal, fasta,10,92.15789795,26.47900391,0,22.35754395,9254,25.8,296
Pascal, fasta,10,91.98474121,26.50018311,0.000549316,22.31652832,9236,26.5,292
Pascal, mandelbrot,10,120.9921875,39.71466064,0,29.34326172,12140,25.8,32756
Pascal, mandelbrot,10,121.4483643,39.75769043,0.000549316,29.45471191,12187,26,32652
Pascal, mandelbrot,10,121.1451416,39.7265625,0,29.38226318,12156,26.5,32944
Pascal, mandelbrot,10,121.2800903,39.72900391,0,29.41583252,12171,26.2,32708
Pascal, mandelbrot,10,121.2269287,39.72705078,0,29.40155029,12164,25.8,32800
Pascal, mandelbrot,10,121.8464966,39.78265381,0.000488281,29.55493164,12228,26,32848
Pascal, mandelbrot,10,120.7008057,39.69165039,0,29.27557373,12112,25.5,32712
Pascal, mandelbrot,10,120.3511963,39.671875,0,29.19317627,12076,25.8,32808
Pascal, mandelbrot,10,120.541626,39.68719482,0,29.23187256,12095,25.2,32464
Pascal, mandelbrot,10,120.4276123,39.67272949,0.000549316,29.20800781,12084,26.2,32724
Pascal, mandelbrot,10,120.1009521,39.66265869,0,29.12548828,12050,26.2,32804
Pascal, mandelbrot,10,120.7160645,39.70587158,0,29.277771,12114,26,32852
Pascal, mandelbrot,10,120.7620239,39.69195557,0.000549316,29.28747559,12117,26,32828
Pascal, mandelbrot,10,120.9887085,39.72021484,0,29.34545898,12142,25.2,32564
Pascal, mandelbrot,10,120.7410278,39.70581055,0,29.28289795,12115,26,32632
Pascal, mandelbrot,10,120.8956299,39.73010254,0,29.32159424,12131,25.8,32912
Pascal, mandelbrot,10,120.0578003,39.6552124,0.000488281,29.11566162,12046,26,33020
Pascal, mandelbrot,10,120.2169189,39.67449951,0,29.15466309,12062,26,32844
Pascal, mandelbrot,10,120.1707153,39.64862061,0,29.14398193,12058,26.2,33036
Pascal, mandelbrot,10,120.0686646,39.63616943,0.000488281,29.11993408,12048,26,32660
Pascal, n-body,10,97.87768555,26.60980225,0,23.72833252,9821,25.5,288
Pascal, n-body,10,98.34008789,26.62249756,0,23.85400391,9872,26.2,296
Pascal, n-body,10,98.47692871,26.59777832,0.000549316,23.89068604,9889,26,296
Pascal, n-body,10,98.75585938,26.56231689,0,23.95819092,9916,26,292
Pascal, n-body,10,98.93621826,26.59545898,0,23.99945068,9933,25.8,356
Pascal, n-body,10,98.94030762,26.60760498,0,24.00189209,9934,25.8,296
Pascal, n-body,10,98.67169189,26.56524658,0,23.93634033,9907,25.8,292
Pascal, n-body,10,98.80426025,26.56140137,0.000549316,23.9677124,9921,25.8,288
Pascal, n-body,10,98.87329102,26.57141113,0,23.98730469,9928,26.2,296
Pascal, n-body,10,98.94818115,26.5925293,0,23.99926758,9933,25.8,292
Pascal, n-body,10,99.12579346,26.57574463,0,24.04302979,9952,25.5,292
Pascal, n-body,10,99.26757813,26.58551025,0.000549316,24.08532715,9968,25.8,296
Pascal, n-body,10,98.87969971,26.55377197,0,23.98718262,9928,26,296
Pascal, n-body,10,99.4487915,26.76654053,0,24.13830566,9989,26.5,296
Pascal, n-body,10,98.8538208,26.60925293,0,23.98034668,9925,27,292
